episode_return
-6.250000000004124
-36.03392857143197
-80.32083333333945
-91.55602678571634
-88.35392857142884
-74.63229166666757
-94.16607142856961
-87.59854910714175
-78.61666666666618
-71.5383035714286
-65.66331168831213
-63.04962797619146
-58.715453296704524
-55.03807397959327
