episode_return
-9.081250000004411
-7.460714285718777
-7.019047619052207
-7.700669642861864
-7.203928571433262
-16.382886904766508
-15.02602040816793
-14.056808035718973
-15.265476190480966
-20.8850892857188
-19.745129870134388
-18.597991071433064
-17.68269230769685
-16.895727040820887
