episode_return
-34.289062500005265
-36.33816964286227
-25.987723214290394
-47.05133928571896
-39.18415178571873
-33.685267857147046
-48.26977040816511
-43.41434151785928
-39.45027281746268
-39.56986607143119
-36.62012987013256
-34.01627604166947
-31.824004120881987
-32.8793845663295
