episode_return
-5.099702380956463
-5.660714285718593
-6.07688492063925
-5.980654761909086
-5.717559523813688
-21.45014880952753
-19.330569727894947
-17.61030505952753
-40.01421957672184
-49.113095238097756
-45.05749458874712
-43.91741071428815
-40.9673763736288
-38.33003826530851
