episode_return
-138.00446428573073
-72.233035714296
-49.84970238096063
-43.300000000007245
-44.93428571429237
-38.38958333333957
-40.98801020408771
-36.74084821429158
-43.38779761905271
-39.90500000000489
-37.10267857143339
-40.186309523814025
-37.663461538466045
-35.49024234694327
-33.561726190480655
-35.125948660718755
-35.61575630252552
-36.770386904766504
-35.23519736842566
-33.8142410714332
-27.353750000004013
-30.484553571432535
-30.57656250000396
-31.969241071432666
-31.972901785718378
-34.03008928571839
-35.26026785714694
-35.27129464286124
-34.31111607143262
-34.21959821428984
-36.2370089285756
-32.91107142857575
-34.2073660714329
-34.21308035714717
