episode_return
-63.181919642863434
-34.47265625000531
-25.233630952385827
-20.08733258929044
-17.41138392857599
-15.694568452385438
-17.17586096939223
-24.837193080361143
-22.686135912702387
-21.032589285718245
-23.515726461042984
-28.557477678574475
-29.188873626376832
-27.46404655612572
-26.070758928574744
-28.14390345982495
-26.825958508406966
